Customer_ID,Policy_ID,Age,Occupation,Education,Credit_Score,Fraud_Risk_Score,CCJs,DUI,Claims_Count,Traffic_Violations,Licence,Driver1_LicenceYears,Driver1_LicenceRecord,Driver1_Claims_Count
f389abdf76e9ae3ba4f04033d6e43800,23,26,Chef,ALevels,805.048962104134,0.933418115971194,0,1,4,1,EU/EEA,7,0,1
a9a74300ad7d4e2a0cdf9bf05f79bb78,24,23,Journalist,Doctorate,108.670997762354,0.762822611648495,0,1,2,1,International,2,4,0
a69c7877d0bb11d98f01031a269f4333,25,29,Farmer,Doctorate,602.679243609309,0.668870262134817,0,1,0,1,EU/EEA,5,0,3
7caed594e3820a24e81d8d056768d185,26,71,Barista,Vocational,498.51345312316,0.932272726098918,2,1,3,1,Full,41,1,4
cdf452ac9d3d43ae78579a12ea3fd02b,27,69,Plumber,Masters,707.61809828016,0.871771551323734,1,1,3,1,Full,28,3,0
9b06d33f7f3d60a5c78792b1646cba73,28,50,Financial Analyst,Vocational,849.787211803487,0.955671083548176,2,1,0,1,Full,8,0,0
274b873ddbb11b658f61e1ebe280d8fb,29,48,Social Worker,Bachelors,964.803211580263,0.705988604635771,0,1,0,1,International,7,0,3
d208e3f93937f327c25542fb85cc946f,30,56,Carpenter,Bachelors,350.533181199571,0.99938199983514,0,1,1,1,International,5,3,0
12e0cbad2af9959f3060eba1aa9bc881,31,32,Doctor,Bachelors,850.675727308262,0.96825897626594,0,1,4,1,Full,9,3,1
0a192c5d13fba6069506771fef273508,32,47,Photographer,Bachelors,977.596901666606,0.770918897240971,0,1,0,1,Full,24,0,0
0b760d2082e5521709827fe3de79023a,33,43,Musician,ALevels,630.700890382519,0.724486205879581,0,1,0,1,Full,0,0,0
54abf5ef052cf0a6ee7e84bdcfa0b803,34,81,Electrician,Bachelors,375.105250752065,0.856894285463431,3,1,2,1,EU/EEA,53,0,1
efc96a59944513ba212bd85875d48e49,35,37,Financial Analyst,Vocational,157.940270769177,0.929976045975831,0,1,2,1,EU/EEA,7,0,2
3b3208c38096e27b161d0a547d85ab75,36,64,Lawyer,Masters,629.486201568972,0.996672298525012,0,1,1,1,EU/EEA,32,0,1
f5e07c51c978817cad555cdf9585a901,37,55,Police Officer,Vocational,785.385364890564,0.750566443694052,1,1,0,1,International,16,0,0
62dd423f4521041e169531e5a68b01a2,38,57,Social Worker,ALevels,241.835644491948,0.916582805285065,1,1,1,1,Full,18,4,1
adadf8ad643b75c87db761662058159a,39,59,Carpenter,ALevels,50.7543856201228,0.742471894159093,1,1,0,1,EU/EEA,31,0,0
2001315fe22a738dae52f6680b4c41d6,40,27,Plumber,ALevels,992.43440198712,0.961812696849046,3,1,2,1,International,7,1,0
6618dc2ed81a2fc53f4ab86a94bf8432,41,40,Electrician,Masters,968.728026604978,0.840247167409383,2,1,2,1,EU/EEA,16,0,5
e7466d32993df667cbed6013ce8c965a,42,19,Chef,Vocational,34.6961747612804,0.775124692997461,0,1,4,1,Full,0,5,3
61a75089fd9af608bf6212ed126823eb,43,53,Musician,Bachelors,665.589562861249,0.887480574929376,2,1,0,1,Full,18,2,0
045368ad3d1dcb53bdfdb4f6dd76dc26,44,31,Accountant,Doctorate,819.863781114109,0.63150462475122,0,1,1,1,Full,5,0,0
cfc4890a2c082337b527ac6f96c4ee0f,45,56,Plumber,Masters,295.225146552315,0.578523743036551,1,1,0,1,EU/EEA,27,2,0
d80a7e57486ba84514fc451a151c9062,46,42,Police Officer,Doctorate,673.708092264366,0.588262664573128,0,1,2,1,Full,4,1,2
69c7c7c9a773487d52efef8955a1e5ab,47,60,Sales Representative,ALevels,110.621387876105,0.978856903138075,0,1,2,1,EU/EEA,17,0,1
b49d81a5684d6ff8ea1412b646b6e6fc,48,53,Lawyer,Masters,517.230027875863,0.820960914418598,0,1,1,1,International,30,0,3
2ba0a59815d4c1b2799fc8c2c87aacdf,49,71,Journalist,Doctorate,869.990327785257,0.634814452802501,0,1,3,1,EU/EEA,34,1,0
71a63b7107045d0dc0d14e85437a5f14,50,42,Pharmacist,Bachelors,896.153561063111,0.99153581428066,1,1,1,1,EU/EEA,4,1,0
845acf094a4548ce3248803b36d35782,51,34,Engineer,Vocational,904.306873608381,0.82481750007476,0,1,0,1,EU/EEA,8,1,4
73f6bbd1eecc6c199d8c296e81ed6fcb,52,57,Plumber,Bachelors,29.852921918733,0.910428527630048,4,1,3,1,EU/EEA,32,0,0
ce54faa2198b73a13aa386eb30137a65,53,30,Barista,Masters,856.038003562717,0.82681525782428,2,1,0,1,Full,2,5,0
6d52b5ac6524e6e2142c301c094db2a4,54,31,Doctor,Bachelors,647.635434435681,0.971088143994408,1,1,2,1,International,3,0,0
cea1309b88a2a8fe02ba24eeb4b67a19,55,65,Police Officer,Doctorate,905.794140077429,0.84349122051907,4,1,0,1,International,43,0,1
64e02133b58e68cb460523bce503fcd7,56,36,Psychologist,Masters,481.488930699416,0.784672467619347,0,1,2,1,International,12,4,2
52b2acbe11f8660d377b66f2e8902ada,57,47,Firefighter,Masters,737.139767651679,0.907413297318511,0,1,1,1,EU/EEA,18,2,2
21a820795bf47ac3773a12bca59135a1,58,61,Engineer,Masters,51.1481218482368,0.820334517559127,0,1,1,1,Full,20,0,2
f12852384d37172f733e631718436499,59,31,Photographer,Bachelors,168.395146815106,0.929190150250306,5,1,1,1,International,0,3,1
9afd4b8e7bb3bd84353020cf01723a7b,60,52,Plumber,Doctorate,668.40510170348,0.94905504869234,0,1,3,1,EU/EEA,15,0,2
65f1f670b811f56608a0b3fad845e0c4,61,40,Chef,Doctorate,979.839902155101,0.763981252811641,2,1,2,1,Full,18,0,1
be7b9e6cec597c2f93af84fb3a52a39a,62,61,Journalist,Doctorate,807.378796008183,0.938477003325876,0,1,2,1,EU/EEA,14,3,3
5f1f204accbb409f71669e0d0def2d48,63,20,Librarian,Masters,529.518923256314,0.769945022123377,1,1,0,1,International,0,0,1
5571a660fae1a209d94841a8c3a59aee,64,75,Plumber,Vocational,192.12469684775,0.652930796411168,0,1,0,1,International,33,1,0
ac9e3945f7fb2bde62263b6bd8256147,65,75,Social Worker,ALevels,596.907133729896,0.888616933566345,0,1,2,1,International,15,0,0
ab0ea9fbdc09c34f2030c97326334ee6,66,30,Veterinarian,Bachelors,441.213779000798,0.796300179593549,0,1,0,1,Full,4,0,0
407b2b2af7d6a01b1af88863751f4c2c,67,22,Firefighter,Bachelors,74.2274477183819,0.950158480700523,0,1,0,1,Full,3,0,1
00942f2dacf25383fe9c44d1afc1fe05,68,24,Pharmacist,Masters,762.498174815672,0.884196480427405,0,1,2,1,International,2,1,0
8561fb4b4905b32fdf824078bd022f41,69,46,Police Officer,Vocational,617.939612568822,0.848178687456538,3,1,2,1,EU/EEA,25,0,0
67a41efb3b41feddef4de985d6f668d1,70,24,Accountant,Masters,644.479545447975,0.853751934989673,0,1,0,1,International,1,1,1
123ba96a864cfaaa8f57de0495e7eda2,71,40,Engineer,Bachelors,463.6004923156,0.947722926979144,2,1,0,1,International,17,2,0
2bd4363bdec16e37a59f3d365b13eb96,72,64,Police Officer,ALevels,380.75504348916,0.812237512284144,1,1,3,1,International,22,0,1
c40ca1a2454902388d29ce5418cfcb00,73,65,Farmer,ALevels,399.487248349702,0.92605639552588,0,1,1,1,EU/EEA,2,1,5
865ad362bb28e0c7eb6dd7d5b066e51c,74,94,Journalist,Masters,464.156703000655,0.989793349002032,2,1,0,1,International,32,1,4
3c6291f25b614fd09be3c2b33591887f,75,85,Marketing Manager,Doctorate,874.166044907877,0.806633659504167,0,1,0,1,EU/EEA,0,2,2
a663ead764c4afee34c8360575107396,76,36,Carpenter,Bachelors,526.14075379679,0.988877140487107,2,1,0,1,International,4,1,0
6e73a756e76be09753835acca341d322,77,75,Software Developer,Vocational,588.734909121646,0.768533954407351,0,1,1,1,Full,22,0,1
1f69a17513adae9580a125222879324b,78,75,Chef,Vocational,458.104443243938,0.939117429171439,5,1,1,1,International,27,0,0
ccc6ec511908d98cc877d72508c4ca50,79,30,Veterinarian,Masters,494.790401349776,0.724046860264489,1,1,1,1,International,7,0,1
ce95d60ee7426946ef8c0a3b5270d9fd,80,38,Barista,Masters,58.2439014553092,0.947621445524889,0,1,0,1,Full,5,1,1
55445023d0d6766ae775ce8209ac885c,81,35,Photographer,Bachelors,393.2390805264,0.927768124110691,4,1,1,1,International,15,0,0
353c26de394f98ddad1af4c21f818a60,82,72,Electrician,ALevels,731.915169531712,0.941431190745978,0,1,3,1,EU/EEA,47,3,1
a6df2a8cfea435fcb927fe15aeae3744,83,77,Police Officer,Doctorate,22.3057811383624,0.764868096835905,0,1,0,1,Full,55,4,0
3eed03c534b6a8f560b22f5f676db9bc,84,48,Chef,Vocational,664.132559926249,0.815924431752172,2,1,1,1,EU/EEA,14,0,0
93dbafbd27aba221d78bae75b7346eed,85,78,Veterinarian,Doctorate,12.4030743904877,0.700726651385099,2,1,2,1,International,38,1,0
b1797b45295dde2be7748f5c3dfd0dc2,86,31,Teacher,Bachelors,212.061576022999,0.616590423404704,0,1,1,1,Full,10,1,2
733eff0222472b48a73ded0c331b6e71,87,33,Engineer,Masters,634.290114213014,0.998343174091606,4,1,3,1,International,5,3,5
805a93e871ff284e629583182863cef6,88,27,Personal Trainer,Doctorate,863.1333991508,0.870506363268622,0,1,2,1,EU/EEA,5,0,0
e060fb20ffe36d58f596a722c3a56244,89,22,Lawyer,ALevels,932.732298322488,0.923066598869479,0,1,1,1,International,1,0,0
dd589f0e9127a4795837a2315d3a93a8,90,77,Engineer,Doctorate,492.894385626773,0.937812088563731,0,1,2,1,Full,38,1,0
b3e49a74f9105fbda89063a54706d962,91,49,Engineer,Doctorate,776.106827861164,0.828508486532924,1,1,1,1,Full,9,1,0
e6b10f3b234d5711bb15bb38e5cc4e6c,92,56,Teacher,ALevels,22.0084266986232,0.553761969700686,2,1,1,1,Full,27,0,1
5055ca44d4d90f668775a9c4c8142c34,93,74,Chef,Masters,433.837860681117,0.870431993044097,1,1,1,1,International,55,0,0
ba5d4738f62bc9597ddb5393c0c8c47e,94,28,Nurse,ALevels,150.771216338268,0.901722766897994,4,1,0,1,Full,8,0,3
9ca97123e9cb67dc08bca418ddf68c07,95,29,Accountant,ALevels,256.871654718183,0.87129638954789,0,1,1,1,Full,5,0,0
a3335b1978f067fb9bf7026401057749,96,52,Social Worker,Masters,263.070715793408,0.708130334605489,1,1,0,1,EU/EEA,13,1,0
2cf2c14d2bf2c1f2eeb3782b9adf55b7,97,41,Financial Analyst,Vocational,492.695548455929,0.986069216826443,0,1,0,1,Full,5,0,0
adb0d834c76d5dd1e546b2ce1b45a8c1,98,60,Accountant,Masters,856.448143286398,0.751748365960009,0,1,2,1,EU/EEA,13,0,0
ba9227cbce14cbe61308b43cf603c64f,99,22,Farmer,Doctorate,149.274336136412,0.97972894075074,0,1,1,1,International,3,2,0
5eecbc380f2e3a493ea42dc8a1b13269,100,85,Graphic Designer,Masters,685.872472220566,0.850285434485194,0,1,1,1,International,42,3,0
6e7bdead1546df68b51d715a5b0318c8,101,65,Teacher,Bachelors,438.470092181582,0.989806509077963,0,1,0,1,International,45,0,0
c8ab34dada751133965a113d10858d81,102,60,Psychologist,Doctorate,962.41044670972,0.747157503473665,3,1,2,1,Full,38,1,0
e6f67e9cc6ff4da2b0c3c04874e3791d,103,46,Musician,ALevels,525.088034237735,0.770499606037991,0,1,0,1,Full,1,1,0
9985c3c85f90e16a456e1898c1cc6d6c,104,51,Lawyer,Bachelors,954.294946427923,0.866451465901616,0,1,1,1,International,12,2,0
66d89aff61ba68977e79f2732a4423dd,105,62,Psychologist,ALevels,512.816197115695,0.969026404981714,2,1,2,1,International,37,1,2
39f9cc4c74ba1b1f2c1d21e8b9e53f62,106,27,Police Officer,Doctorate,304.179976274958,0.954223182014859,4,1,1,1,Full,4,0,0
61f8fcb95933cf949d30b4b25e9392a5,107,26,Chef,Bachelors,693.837590573123,0.671841089729892,0,1,2,1,Full,6,2,2
1ef40d95512710e2b5c98dccae53aef2,108,62,Musician,Masters,583.796390029835,0.813724147409224,1,1,0,1,EU/EEA,25,0,5
08167547364bce53915d873f04f7a27c,109,79,Chef,Vocational,509.272801567102,0.639495533059451,0,1,0,1,International,57,3,0
39682ec61f4e7fa97817c6b4accf8a7a,110,44,Journalist,Masters,777.885866887635,0.815760172870884,0,1,0,1,Full,18,0,0
aec0b9c3f46c653c3ece1c4a61c99ea4,111,66,Lawyer,Doctorate,780.49225773057,0.993045272923631,0,1,0,1,Full,8,0,1
08b2e23d3bc3751a5d06ab9cb1364799,112,30,Electrician,Masters,897.07916754554,0.891592360664005,0,1,0,1,EU/EEA,9,0,0
b801df1b14a55f5dfe252aa69d76dc25,113,40,Sales Representative,Masters,579.045065425336,0.924226888797197,1,1,3,1,Full,16,0,0
f2d84349c902c3035098626877b69c7d,114,83,Flight Attendant,ALevels,400.657475626096,0.862737761273627,1,1,0,1,EU/EEA,23,0,0
f15f848cd3d9d7351b9aebd93f57aa55,115,21,Photographer,Vocational,801.364739744458,0.543920363027823,0,1,1,1,Full,1,0,4
79bdd566a6effb01dae0322a847a0211,116,47,Librarian,ALevels,559.504761334509,0.922674029648418,1,1,4,1,Full,17,1,3
0185fdc5c9c3c1ce9d2cdabf2b1add81,117,77,Farmer,Vocational,408.942551576067,0.633267935529801,0,1,1,1,Full,34,0,2
a64560b9a738f5ab75be451eae1e9dfb,118,28,Engineer,Doctorate,967.612895935541,0.916185875011294,0,1,1,1,International,3,0,1
d45de235741384e6e6b025f40256fef0,119,32,Carpenter,Vocational,625.166821802733,0.853773954428588,0,1,0,1,Full,2,0,1
b3865cdc52194eeebc5777132ee97b5d,120,42,Journalist,Masters,735.23483575671,0.948819564056054,1,1,1,1,EU/EEA,8,0,0
d539e7f8587328f4f75e6c6db1b3e1df,121,21,Photographer,Doctorate,160.092089426005,0.885385055054839,0,1,0,1,International,1,2,0
1d339ce9a048229dbaf2a1314db6c68f,122,27,Financial Analyst,Masters,228.729714403627,0.838309886968145,4,1,0,1,EU/EEA,3,0,0
863f27a45ee1e879d3ec27d5463cec62,123,23,Sales Representative,ALevels,381.919004115276,0.741122850853928,0,1,1,1,EU/EEA,1,1,1
74373f7def99699dfe31ab2c4966093e,124,41,Electrician,Masters,550.272870633518,0.85180408083488,1,1,2,1,EU/EEA,22,0,0
1e4fae48171622c6ff7da143e5f76c3c,125,38,Chef,Doctorate,105.309836785309,0.952624596636625,0,1,0,1,EU/EEA,8,0,0
e925b8a7514354937be556e8a4f20232,126,29,Accountant,Masters,607.524840107421,0.734902389462357,1,1,0,1,EU/EEA,7,1,2
44bfce40cc9b1195a14b04c1a0791114,127,33,Teacher,Bachelors,449.314500715351,0.919414211824281,1,1,0,1,International,14,0,1
58afe1586ef3fbd1ec2a3e3493b09a34,128,30,Librarian,Masters,958.637059141416,0.889495999526354,2,1,0,1,International,4,0,0
c4942fb03a4b2749901b879d2dcba87b,129,30,Librarian,Doctorate,535.338433546247,0.864520634415212,2,1,0,1,International,4,0,0
c00f7a7e53abc4ea5c2592e3b8a0f0b6,130,37,Psychologist,ALevels,475.377474799287,0.89622674723965,1,1,0,1,EU/EEA,14,0,1
a60566bf067ac27c2175a139d4eff72e,131,30,Musician,Doctorate,614.938568131998,0.857874646159552,0,1,0,1,EU/EEA,10,4,0
179f25ee8a41e9334f7e31b8b9ab982f,132,84,Flight Attendant,Bachelors,889.365072939545,0.794019441691314,2,1,0,1,Full,63,3,1
12a473a7c706159687752836cb34708b,133,49,Pharmacist,Bachelors,960.751721460605,0.876850774619076,3,1,0,1,Full,10,0,1
c96201a36dd62befc25fa830ddafd7cb,134,60,Sales Representative,Vocational,679.786031750031,0.717713884565855,1,1,2,1,EU/EEA,16,2,0
a85b7c65d1fefb15961701fb61a33bfa,135,62,Teacher,Bachelors,358.471287270309,0.882350531940818,3,1,2,1,International,15,1,3
4651e5e43d1754a21588c733d8be9a7e,136,42,Personal Trainer,ALevels,626.396728095599,0.820345873388826,2,1,0,1,Full,14,1,3
9272259c5fc1e038c9bfa91a18f6f834,137,53,Police Officer,Doctorate,130.366800207412,0.927377932594128,4,1,0,1,EU/EEA,11,1,0
da45facdcb985018e991e0ac5fbc7829,138,58,Pharmacist,Doctorate,278.995575069683,0.939798579108618,2,1,2,1,International,8,1,4
c3d229dcd4f21038558e4ea81ca7721c,139,43,Police Officer,Vocational,801.101327140583,0.961803004179557,0,1,3,1,International,14,1,0
e88bf07babca3f0bbcf950e9a16cbced,140,73,Lawyer,Vocational,998.032177479705,0.923539269678874,1,1,0,1,International,26,0,1
ea39638c7196c63f99bd31b20bca6e5d,141,30,Firefighter,Doctorate,50.3872234595474,0.696699398555782,1,1,0,1,International,10,5,3
be21f7d68e47ffa719d3a74d149d283c,142,28,Musician,Bachelors,90.2365578766912,0.982849561398368,0,1,0,1,International,6,0,2
1382d9ae59119695f90b145ad885d6a2,143,56,Software Developer,Vocational,130.394565873547,0.788141763136562,3,1,0,1,International,29,2,0
e9347e587c203b0bad0a6ce140a4dce4,144,55,Firefighter,Doctorate,958.813183833612,0.962098267412318,1,1,0,1,International,6,3,0
f2ade1426b32ea615132191e3ff85bbd,145,19,Software Developer,Masters,962.332855103072,0.941107788234569,2,1,1,1,EU/EEA,0,2,1
574ca6919539726033a652611c3f253e,146,37,Flight Attendant,Masters,104.406449674163,0.658958125989636,0,1,1,1,EU/EEA,1,1,0
ed3976d05b16e7b22bb24fbee3f71dbc,147,20,Architect,Vocational,910.602010605857,0.994841755746316,0,1,4,1,Full,0,4,5
44f94be966b9eeeb4265493f2551e327,148,50,Teacher,Masters,349.132510663709,0.878137215881735,0,1,0,1,International,11,0,1
ad9f8fdd413ba651077b6242fc144c64,149,33,Journalist,Vocational,331.834368313663,0.819811893169166,0,1,3,1,EU/EEA,4,0,2
ab5d6189fc844cd7c17eb1730af1b8d2,150,52,Psychologist,Bachelors,240.16343159345,0.906343115172932,0,1,0,1,International,6,0,0
41e99b8ac35df849b0410884b2105c9a,151,30,Teacher,ALevels,177.22029860504,0.696034861369256,0,1,4,1,Full,2,3,1
6047758e7e3d786c5d9f91a7a3a9a8d3,152,58,Veterinarian,Vocational,633.293431188678,0.913377140859384,1,1,0,1,EU/EEA,32,0,4
31946f21003362e179749c1d2682692e,153,36,Farmer,Bachelors,754.488238120917,0.706570498938761,0,1,0,1,International,8,1,1
4cca814274f08170471ba598936cac64,154,38,Photographer,Doctorate,356.501917407615,0.813590479716202,3,1,0,1,EU/EEA,11,2,0
eaec6f979b8160cd79c079e00f0bd335,155,33,Police Officer,Vocational,951.916156731779,0.926100622461161,0,1,1,1,Full,14,1,3
c0a7c8a49d43a56b9f9b498b7cc49412,156,46,Lawyer,Bachelors,679.018387094373,0.97668827261744,3,1,4,1,Full,19,3,0
cfa9cd8873acae9176155a5f97cb72cf,157,35,Police Officer,Vocational,78.3549549900927,0.863202106426673,0,1,1,1,Full,14,1,0
2b9528e826eac3863fd52c72d781a161,158,78,Police Officer,Masters,914.901441853261,0.889622227555728,4,1,1,1,EU/EEA,11,3,2
605228fa0d843800e306163a574215b2,159,48,Nurse,Doctorate,35.0747637546156,0.827539816490348,0,1,1,1,EU/EEA,4,1,1
9b04f3bc3ed29a51154a289e750d47d3,160,47,Doctor,Doctorate,589.207493449794,0.863450375464737,1,1,4,1,International,17,4,2
bd0b0db349aa98d2e9153e3604eee368,161,39,Firefighter,Vocational,79.4041513900738,0.816939860953513,3,1,0,1,EU/EEA,7,1,0
73b20cc79cfbdbff84080353ba4795c4,162,47,Barista,ALevels,304.801732558524,0.805241202887439,2,1,0,1,Full,7,1,2
5b9c85a425bc4845141fe416db4d51f6,163,73,Musician,Doctorate,486.70979492669,0.962926232320653,4,1,0,1,EU/EEA,32,0,0
d0212b45033a28d234572a11b949d2ed,164,64,Plumber,Masters,283.434830398997,0.683327377116953,1,1,1,1,EU/EEA,20,1,0
887d67ede00c176afabb655e4f3196c0,165,60,Accountant,Masters,656.259832448792,0.596939677962141,0,1,2,1,EU/EEA,6,1,1
5d327eda03f967cd3ebdf286aa4d349f,166,26,Flight Attendant,Doctorate,947.109193567419,0.951855507547429,2,1,0,1,Full,4,0,5
9b2988939acdd42220624b214c60ddc1,167,64,Pharmacist,Doctorate,36.0344786129426,0.990481365818922,0,1,0,1,International,23,2,0
c1c23e9c45c8432e93e714d6bb66f515,168,52,Engineer,Doctorate,387.827392122941,0.815507980477019,0,1,0,1,Full,31,1,2
256f65c8dc425c64814287e2ca0f205d,169,53,Teacher,ALevels,678.828230008716,0.600586810636795,0,1,0,1,International,15,0,1
573020e4e5bdede9cc1a2fe6db15d78f,170,98,Pharmacist,Doctorate,776.254625163507,0.77255040424124,3,1,1,1,EU/EEA,26,0,0
7b16994fd0acfc99027d1fad4bb8bbfe,171,39,Personal Trainer,Vocational,690.287871155189,0.747016826452433,1,1,4,1,International,9,0,1
e1b90984e6509be40ea11d70035dc9e6,172,31,Plumber,ALevels,221.986053228378,0.806668085607274,0,1,2,1,EU/EEA,11,0,1
a8293122b48c8bc4c64f121a591b9717,173,29,Journalist,Doctorate,683.406332741724,0.793742113247245,1,1,2,1,Full,7,0,2
109ce955739dbf508d838481c627caff,174,58,Software Developer,Vocational,485.474031588296,0.891566183878467,0,1,2,1,International,8,2,0
295266599c5798d4fca38eef4fbf4c50,175,65,Engineer,ALevels,365.072051746538,0.845301724785087,0,1,0,1,International,35,0,1
a1052f23e1d79307a4f2e670174af8f2,176,36,Farmer,Bachelors,400.214598923223,0.896013797744948,0,1,0,1,EU/EEA,4,0,2
b01a42b2a28ecaa3711b86897d51c5cc,177,80,Musician,Vocational,498.715378262568,0.978277229896697,0,1,2,1,Full,59,5,1
587a1a542b4cee1ef60e684f2f24c4c1,178,74,Veterinarian,Masters,278.740327812033,0.881811937881341,0,1,0,1,EU/EEA,3,0,1
de41ef6ee432adc42a7babb06d108127,179,61,Librarian,ALevels,350.384688197169,0.938948032881482,3,1,1,1,EU/EEA,28,0,0
fa3bba3c6627c3380e77eaddbc499ce8,180,77,Carpenter,Masters,924.7526870328,0.899158202231329,2,1,0,1,International,35,0,1
0e7731280d066ad4b462657817b7e21d,181,38,Librarian,Doctorate,19.8308862126432,0.939010693880896,0,1,1,1,International,16,1,2
6dcf65f07d8ceab0f234594858f3afd9,182,50,Pharmacist,Bachelors,282.193803372094,0.853036878799537,3,1,0,1,International,20,0,0
2bffe70259dc7415e201188000cda8c7,183,31,Architect,Bachelors,909.435798665509,0.612456855473946,0,1,2,1,Full,2,0,4
5f8e937d8adc171690c7bda9c660d008,184,45,Pharmacist,Vocational,179.209064799361,0.717836658799247,1,1,2,1,International,19,2,4
a18b4408be70a5fac776e0e71c739248,185,19,Pharmacist,ALevels,192.60541186505,0.999656000285864,3,1,4,1,International,0,4,1
6584c39bf0c4042a718a60c41dd902c9,186,58,Veterinarian,Bachelors,880.339251108002,0.984535174872915,1,1,0,1,International,33,1,1
a4b00c01af745aa6d2bdc253ba9f7af8,187,55,Financial Analyst,Doctorate,227.624325395795,0.423040320655437,0,1,0,1,International,3,2,0
eff69db8b0623d6cc0a6f9cee70df8de,188,63,Librarian,ALevels,437.597535677953,0.967517392645083,1,1,1,1,International,13,0,1
d5816a2586a054b7dd2ff7cb87aeec4f,189,24,Doctor,Masters,403.849102569977,0.884799171971936,0,1,0,1,Full,0,0,0
84ceb189d31874382503a9c37052ce95,190,50,Plumber,Doctorate,574.441352277529,0.465319157740868,0,1,1,1,International,4,1,3
9ec233c7b515bcbe885b9c9ffb12c47a,191,34,Chef,Vocational,101.280269939918,0.998713731263192,2,1,5,1,International,9,0,0
ba58c6ad5d53a23ae9afb4297932b410,192,62,Librarian,Doctorate,929.155533826444,0.775946138700485,1,1,0,1,International,9,0,2
f334ea0acbe8b8702b2a8b6ec8be34bb,193,54,Carpenter,Doctorate,990.442510608584,0.995933145135124,1,1,1,1,Full,35,3,1
c745d1230202ee14ddba8c5fa8b0d692,194,58,Flight Attendant,ALevels,446.158625916112,0.765386060165198,1,1,1,1,International,4,1,0
156b412362c16dfd17778e5d189a5493,195,56,Engineer,ALevels,319.301716937916,0.634320965223718,0,1,4,1,EU/EEA,29,1,2
e2fdff280717b25f34440939e11d1ede,196,34,Musician,Bachelors,189.724554439774,0.809932878498626,0,1,2,1,International,4,0,1
611132eaa13e7670198062fbadb32c42,197,84,Accountant,Bachelors,955.178368040593,0.902077034155558,2,1,1,1,Full,28,0,0
