Customer_ID,Purchase_Date,Cover_Start_Date,Cover_End_Date,Period_of_Cover,LOB,Broker,Age,Occupation,Income,Marital_Status,Premium,Vehicle_Type,Vehicle_Brand,Vehicle_Age,Vehicle_Value,Vehicle_Use,Vehicle_Mileage,NCD,Number_of_Drivers,Driver1_Age,Driver2_Age,Driver1_LicenceYears,Driver2_LicenceYears,Driver1_LicenceRecord,Driver2_LicenceRecord,Driver1_Claims_Count,Driver2_Claims_Count,Location_Risk,Daytime_Parking,Overnight_Parking,Telematics,Credit_Score,Fraud_Risk_Score,CCJs,Sale_Flag,Claims_Count,Vehicle_Engine,Vehicle_HP,Saftey_ABS,Saftey_ESC,Saftey_TCS,Saftey_Rear_Camera,Antitheft_Immobilizer,Antitheft_Alarm,Antitheft_Remote_Locking,Antitheft_Steering_Wheel_Locks,Antitheft_GPS_Tracking,Fuel_Type,Transmission,Coverage_Type,Area_Type,Insurance_Type,Payment_Type,Traffic_Violations,DUI,Education,Licence,Channel,Policy_ID
f3a13844702a4815859e8b2f3a703eec,2021-12-16,2022-11-14,2023-11-14,365,Private_Motor,Athena_Lite,42,Teacher,39403,Divorced,465.245477696053,SUV,BMW,10,14822.4861098177,Recreational,15846.2318822595,1,1,42,69,7,25,2,0,0,1,0.342715598875657,Park & Ride,Residental Permit,0.773324149427936,627.480495973723,0.670835760597136,4,1,0,2.77596342517063,233.840156290492,1,0,1,1,0,0,0,1,1,Diesel,Manual,TPFT,SubUrban,Individual,Annually,1,1,Doctorate,EU/EEA,Renewal,696
70bb73daba27b679af714569bae6437e,2022-05-15,2022-10-18,2023-10-18,365,Private_Motor,Athena_Lite,48,Farmer,32696,Widowed,1948.15038512463,Convertible,Hyundai,5,99190.1730721886,Family Transport,380.497851447848,1,1,48,82,3,59,0,0,0,2,0.103541215648875,Carpark,Carpark,0.504610561300069,836.319274852518,0.792033766855142,1,1,0,3.12457274727058,223.323210289575,1,1,1,1,0,1,1,0,1,Diesel,Manual,Comprehensive,Urban,Family,Annually,1,1,Bachelors,International,Bank,697
05e022c6172f4354e8a2a79f426ec59a,2022-08-24,2023-02-22,2024-02-22,365,Private_Motor,Athena_Family,66,Flight Attendant,271224,Single,545.780589166462,SUV,Volvo,9,76204.1603244937,Daily Commute,158907.841449153,1,1,66,59,30,7,0,0,1,0,0.870581064838916,On-Street,On-Street,0.216005928814411,965.054098094115,0.887459255687436,0,1,0,2.72001737635583,249.79297937739,1,0,1,1,1,1,1,0,1,Petrol,Automatic,Comprehensive,SubUrban,Commercial,Monthly,1,1,Bachelors,International,Renewal,698
8b55a95bfbf8045d269726c4c0517217,2021-01-13,2021-11-23,2022-11-23,365,Private_Motor,Athena_Family,58,Barista,196292,Separated,7980.38409617643,SUV,Toyota,1,74958.8379528803,Family Transport,342.951150181255,1,1,58,65,15,10,2,0,2,1,0.822126020910218,Office,Park & Ride,0.999946221476421,900.55523742456,0.830498749411781,1,1,0,1.95644681423437,266.322203638789,1,0,1,1,1,1,0,1,1,Diesel,Semi_Automatic,PIP,SubUrban,Family,Annually,1,1,ALevels,Full,Broker,699
4a3c4dcf095f1228918f36eb07466566,2023-02-07,2023-05-21,2024-05-20,365,Private_Motor,Athena_Family,52,Chef,997481,Widowed,394.195769928037,Sedan,Honda,4,34586.3839664946,Daily Commute,102957.914611577,1,1,52,77,10,37,2,0,3,1,0.940298518864438,Carpark,Private Driveway,0.128137641120702,880.026147470344,0.916267990976788,0,1,0,1.60612092958763,321.902572027239,1,1,0,1,0,0,1,0,1,Electric,Manual,TPFT,SubUrban,Family,Annually,1,1,Vocational,EU/EEA,Aggregator,700
d022261488b2561e1b10b81d5eb359aa,2021-01-29,2021-06-24,2022-06-24,365,Private_Motor,Athena_Lite,88,Personal Trainer,924532,Single,438.196539127131,Convertible,Mercedes,2,48262.3489532956,Public Transportation Complement,695.536567609783,1,1,88,42,35,16,0,0,0,1,0.299203910166398,Office,Garage,0.105576543603092,831.160790102324,0.994883893459282,0,1,0,3.00089748192113,175.367228453751,1,1,0,1,1,0,1,1,1,Petrol,Automatic,Comprehensive,Urban,Individual,Annually,1,1,Bachelors,Full,Broker,701
40b4ca45eba7390492b206dda5ff6dbc,2021-01-02,2021-08-15,2022-08-15,365,Private_Motor,Athena_Lite,71,Doctor,438740,Single,2868.21200661758,Hatchback,Ford,9,29385.9701349026,Family Transport,1506.54674560046,1,1,71,46,50,27,0,0,1,0,0.268652598606423,Office,Private Driveway,0.963423283305019,166.115924101789,0.896119283845299,1,1,0,2.32215430145152,168.960725113899,1,1,0,1,1,1,1,0,1,Petrol,Semi_Automatic,TPFT,Urban,Family,Monthly,1,1,Masters,Full,Broker,702
084ce71f1485bd0607e0351622b54d21,2023-01-24,2023-03-05,2024-03-04,365,Private_Motor,Athena_Family,74,Engineer,246755,Divorced,2648.78928940033,Hatchback,Vauxhall,1,32312.7776955061,Business,189222.287805147,0,1,74,87,26,60,0,0,0,0,0.918529599439353,On-Street,Garage,0.652297416003421,982.477184778778,0.854645964479545,1,1,2,3.30350018944591,250.607430562838,1,1,1,1,1,1,1,1,1,Diesel,Manual,Comprehensive,Urban,Family,Annually,1,1,ALevels,International,Renewal,703
d36b37c14e1e326e5d3e2aa9f2917731,2022-09-24,2023-01-25,2024-01-25,365,Private_Motor,Athena_Lite,44,Marketing Manager,70964,Civil Partnership,3364.37350430846,Hatchback,Nissan,8,56258.5244388129,Public Transportation Complement,1021.34344091324,1,2,44,35,23,14,0,1,0,1,0.123897767160088,On-Street,Residental Permit,0.839645851403475,333.950080114184,0.857175063164557,0,1,0,2.93518070038408,294.038617290843,1,1,0,1,0,0,0,0,1,Petrol,Automatic,PIP,Urban,Individual,Annually,1,1,Vocational,International,Affinity,704
641f1d23fdf355f08ded9d2038e3f122,2021-02-07,2021-12-10,2022-12-10,365,Private_Motor,Athena_Lite,23,Social Worker,705251,Divorced,421.518221901646,SUV,BMW,2,23497.8607731394,Public Transportation Complement,417.42671822702,0,2,23,50,3,17,3,2,2,2,0.60595274833031,Private Driveway,Private Driveway,0.610831424593926,462.21496436256,0.903675129533027,0,1,3,1.17219554749317,267.152518235994,1,0,1,1,1,1,0,0,1,Petrol,Manual,TPFT,Rural,Family,Monthly,1,1,Masters,International,Affinity,705
95ea5f9510edaa8001f403158b9ecc39,2022-11-23,2022-12-19,2023-12-19,365,Private_Motor,Athena_Lite,64,Lawyer,31352,Separated,6492.29921483608,Hatchback,Nissan,2,27082.2950520467,Recreational,22916.3281299209,1,1,64,38,38,0,0,0,0,1,0.411209402373061,Private Driveway,On-Street,0.728569230763242,540.406690813601,0.950082599114321,5,1,0,2.50323001318611,289.262137749044,1,0,1,1,0,0,0,1,1,Petrol,Manual,Comprehensive,Urban,Family,Monthly,1,1,Vocational,EU/EEA,Aggregator,706
01a6f30914e8debee5a1442cc18a034b,2022-02-20,2022-05-13,2023-05-13,365,Private_Motor,Athena_Family,59,Engineer,18771,Widowed,1300.92206592489,Sedan,Toyota,12,36093.2095327769,Ride-Sharing,14350.2503834466,1,1,59,29,4,2,0,0,3,0,0.794121153419837,Carpark,Carpark,0.96247256686911,466.763515310828,0.835690770072352,1,1,0,3.09506272338331,142.741234931202,1,0,0,1,0,1,1,0,1,Petrol,Semi_Automatic,TPFT,Urban,Family,Monthly,1,1,ALevels,International,Renewal,707
38d5a08f612a50026dd186c9dec37a6c,2021-08-17,2022-05-29,2023-05-29,365,Private_Motor,Athena_Gold,18,Teacher,918655,Civil Partnership,6543.25905786862,Hatchback,Vauxhall,8,21273.3448111776,Ride-Sharing,325.386724142115,1,1,18,37,0,1,0,0,2,5,0.771202843636274,Residental Permit,Garage,0.22091202577576,837.19641074189,0.824209012018595,0,1,0,3.25265164452139,300.885586904772,1,0,0,1,1,1,0,1,1,Electric,Semi_Automatic,TPO,Urban,Individual,Monthly,1,1,Doctorate,Full,Renewal,708
7c957b06ceb1d975bef7d91e87484f54,2022-06-21,2022-08-02,2023-08-02,365,Private_Motor,Athena_Lite,56,Sales Representative,671033,Single,437.632063077753,Hatchback,Nissan,3,71897.9341416017,Recreational,64491.8728572424,0,1,56,65,12,24,0,0,5,1,0.52363192755729,On-Street,Private Driveway,0.842329013859853,500.411947873654,0.84284236227188,2,1,4,3.30661948793568,259.895126007365,1,1,0,1,1,1,1,1,1,Electric,Manual,PIP,SubUrban,Family,Annually,1,1,Masters,International,Affinity,709
6c4f855c4387c29151d2d7734fbc8f04,2021-08-11,2022-06-26,2023-06-26,365,Private_Motor,Athena_Lite,27,Engineer,109085,Divorced,4038.82488246175,Hatchback,Subaru,5,61439.0596849116,Ride-Sharing,31950.2314010086,0,2,27,91,7,61,0,0,1,2,0.983391011599451,On-Street,Garage,0.988477606559172,10.2588961066213,0.966548272377165,0,1,2,2.85337398259435,190.192099308123,1,1,1,1,1,1,0,0,1,Electric,Automatic,Comprehensive,Rural,Family,Monthly,1,1,Doctorate,International,Renewal,710
c42a1a605b8eacb9562312f829e16266,2021-07-13,2022-03-24,2023-03-24,365,Private_Motor,Athena_Lite,36,Pharmacist,124631,Widowed,3643.64214872592,Sedan,Tesla,10,41308.2234342508,Family Transport,154030.225114391,1,1,36,47,6,23,1,0,4,0,0.136790246237069,Carpark,Garage,0.548973197117448,511.726928764489,0.978405242165749,1,1,0,2.4982016896829,238.131218917056,1,0,1,1,1,1,1,1,1,Electric,Automatic,PIP,Rural,Individual,Annually,1,1,Bachelors,Full,Aggregator,711
c89eeb898ae17ea621a88ff2744fce5b,2021-09-17,2021-10-12,2022-10-12,365,Private_Motor,Athena_Lite,26,Psychologist,344438,Widowed,742.985914692096,Hatchback,Vauxhall,13,50799.2949131339,Business,44541.6144075342,0,1,26,43,0,23,0,0,1,2,0.313208963023499,Carpark,Private Driveway,0.247549157589674,476.88995649945,0.84964572987767,2,1,1,2.12988591426983,255.57560582407,1,0,0,1,0,1,1,1,1,Diesel,Manual,TPFT,Urban,Family,Annually,1,1,Vocational,Full,Aggregator,712
c90334a03edae6ff551a467fd0fccce0,2023-02-13,2023-02-28,2024-02-28,365,Private_Motor,Athena_Family,30,Social Worker,37955,Widowed,469.158711744983,Sedan,Honda,2,45312.9377124403,Public Transportation Complement,1520.12529155526,0,2,30,34,2,11,2,0,1,4,0.639732989948243,Garage,Private Driveway,0.276274574920535,882.470106189139,0.957197409247611,0,1,3,3.32108591124415,224.033335551303,1,1,1,1,0,1,1,1,1,Petrol,Manual,TPFT,SubUrban,Family,Monthly,1,1,Vocational,International,Affinity,713
436ef9f46e8fcb2d6e7e70eba307df40,2022-09-07,2023-03-04,2024-03-03,365,Private_Motor,Athena_Family,50,Flight Attendant,76628,Widowed,322.160403341948,Coupe,Vauxhall,4,95396.8803614389,Ride-Sharing,3452.22183606055,0,1,50,53,15,21,2,0,0,2,0.908431021263823,Office,On-Street,0.424722316442058,433.95548818633,0.893184076223459,2,1,1,2.82853845821228,253.052868621924,1,0,1,1,1,1,0,0,1,Petrol,Automatic,PIP,Urban,Family,Monthly,1,1,ALevels,EU/EEA,Direct,714
a8a2a417087dae22fa16324f10bef0d5,2023-05-07,2023-06-28,2024-06-27,365,Private_Motor,Athena_Lite,55,Flight Attendant,16282,Married,1676.83592628017,Coupe,Volvo,2,17082.2513537023,Ride-Sharing,1150.95630463054,1,1,55,65,32,39,4,0,0,0,0.16617970704101,On-Street,On-Street,0.949237199267372,857.021726702107,0.977628172213672,2,1,0,2.6032543242909,294.018764357437,1,1,1,1,1,1,1,1,1,Petrol,Automatic,TPO,Rural,Family,Monthly,1,1,Masters,EU/EEA,Affinity,715
b9f47768923706fbc904c41ad9a22adc,2021-04-11,2022-02-17,2023-02-17,365,Private_Motor,Athena_Lite,22,Lawyer,44840,Separated,576.407671064847,Coupe,Hyundai,6,50301.2242325374,Public Transportation Complement,688.819719389899,0,2,22,30,1,0,0,0,0,0,0.515197689179331,Residental Permit,Carpark,0.0650579666253179,647.642436095048,0.961381329073968,1,1,1,2.55049626948312,290.571777517206,1,1,1,1,1,0,1,1,1,Electric,Automatic,PIP,Urban,Individual,Annually,1,1,Doctorate,EU/EEA,Affinity,716
e2ae152e9463b26c03ca9fab2d1bed90,2022-12-13,2022-12-27,2023-12-27,365,Private_Motor,Athena_Lite,48,Psychologist,100555,Widowed,1705.89510193004,SUV,Ford,1,25679.1680371723,Business,15425.4073790105,0,1,48,35,28,14,0,0,0,0,0.609764881199226,Carpark,Garage,0.562601120909676,789.323887136998,0.784756017272496,0,1,1,3.45441164413933,231.577487823254,1,1,1,1,0,1,1,1,1,Diesel,Automatic,TPFT,Urban,Family,Monthly,1,1,Masters,EU/EEA,Renewal,717
c68da63c0b24c50013cf0301a5af70c9,2020-09-24,2021-07-22,2022-07-22,365,Private_Motor,Athena_Family,65,Personal Trainer,987950,Civil Partnership,5626.04878461306,Hatchback,Vauxhall,9,65554.2318988214,Public Transportation Complement,431.720101166745,0,1,65,97,18,67,1,0,1,1,0.926718093687668,Carpark,Private Driveway,0.86793683283031,319.218144543702,0.772134604835406,3,1,4,1.65462388331071,334.682994439883,1,0,1,1,1,0,1,1,1,Diesel,Semi_Automatic,Comprehensive,Rural,Individual,Monthly,1,1,ALevels,EU/EEA,Bank,718
218dad4254adc7dae0d4b20414fd315d,2021-05-05,2021-12-10,2022-12-10,365,Private_Motor,Athena_Family,33,Social Worker,986205,Divorced,2211.45059016021,SUV,BMW,4,24780.0345858526,Business,384.62410969641,0,1,33,81,13,21,1,0,1,0,0.203822160605341,Office,On-Street,0.864248550496995,182.433136579581,0.889410253221125,0,1,1,2.80098262615502,218.340751336452,1,1,0,1,1,0,0,1,1,Petrol,Automatic,TPO,Rural,Family,Monthly,1,1,Bachelors,EU/EEA,Dealership,719
80b9c9627caec6c2ee84a915507838bf,2021-04-04,2021-05-07,2022-05-07,365,Private_Motor,Athena_Family,57,Software Developer,16199,Separated,1374.69902512477,SUV,BMW,10,24886.0572214699,Business,639.604008597542,0,2,57,28,15,7,1,3,4,0,0.842410748591647,On-Street,Garage,0.197548893745989,878.267185356701,0.793803629512448,1,1,1,1.28737563930918,198.333673761595,1,1,0,1,1,1,0,1,1,Diesel,Manual,Comprehensive,SubUrban,Family,Monthly,1,1,Bachelors,International,Aggregator,720
72068757156a77ded6717438ca0a89a2,2021-01-19,2021-12-07,2022-12-07,365,Private_Motor,Athena_Lite,28,Musician,881621,Divorced,9511.52806949225,Hatchback,Honda,3,40548.4906070246,Daily Commute,4473.03658241403,0,1,28,43,7,12,1,0,0,0,0.986251961905509,Park & Ride,On-Street,0.876736465608701,265.006396654062,0.94789717712087,1,1,2,1.9581624798011,244.823095067285,1,0,1,1,1,0,1,0,1,Diesel,Manual,Comprehensive,Rural,Commercial,Monthly,1,1,Masters,Full,Renewal,721
169d6c4f514e733cba4120ada6618a7a,2021-05-15,2022-02-23,2023-02-23,365,Private_Motor,Athena_Lite,19,Engineer,271488,Civil Partnership,1215.72346139544,SUV,Kia,10,37765.8010728827,Business,8738.9893682432,1,1,19,36,0,5,0,0,0,1,0.19301715772599,On-Street,Garage,0.952754112891853,884.924648108427,0.702517325537122,1,1,0,1.07239808444865,238.655029224614,1,1,0,1,0,1,0,1,1,Petrol,Automatic,TPO,Rural,Individual,Annually,1,1,ALevels,EU/EEA,Broker,722
20f8c07ab2745f90ed11d424f53bfebc,2021-06-23,2021-08-07,2022-08-07,365,Private_Motor,Athena_Lite,49,Pharmacist,51713,Civil Partnership,651.506246970995,SUV,Volvo,11,19669.9260891318,Family Transport,95258.7046140575,0,2,49,66,20,20,0,0,0,0,0.484090406447649,Carpark,Private Driveway,0.569237931864336,978.645846163156,0.82078666775608,1,1,4,1.64409736311063,216.811457776564,1,0,1,1,1,1,0,1,1,Diesel,Automatic,TPO,SubUrban,Individual,Annually,1,1,ALevels,International,Renewal,723
516208e9c35aed1a6b4e209ee2f7f92d,2022-02-28,2022-03-24,2023-03-24,365,Private_Motor,Athena_Family,36,Barista,74107,Divorced,316.085739058933,Sedan,Toyota,10,19158.3695383894,Recreational,197926.80436927,0,1,36,41,2,3,1,0,2,0,0.0904268654994667,Park & Ride,Garage,0.982620271155611,720.138434066903,0.918522800480295,2,1,1,1.34886184788775,138.888815216582,1,0,1,1,0,0,1,1,1,Diesel,Automatic,PIP,SubUrban,Individual,Annually,1,1,ALevels,International,Bank,724
84fb3dfb3b41fb6166f1f232f72baaad,2022-05-19,2022-07-17,2023-07-17,365,Private_Motor,Athena_Lite,24,Pharmacist,148066,Divorced,4647.56393115428,Hatchback,Toyota,6,64150.388914577,Ride-Sharing,684.600525261542,0,1,24,77,0,32,1,0,0,0,0.491918517276645,Office,On-Street,0.2686804945115,623.79155536741,0.935860439449196,0,1,5,2.102904631407,255.05028802194,1,0,0,1,1,0,0,1,1,Electric,Manual,PIP,Urban,Family,Annually,1,1,Vocational,Full,Affinity,725
9014c0f20c8657fc42dc51714006f8e5,2020-02-16,2021-01-16,2022-01-16,365,Private_Motor,Athena_Lite,79,Electrician,764542,Married,317.825424572153,Coupe,Honda,7,70659.3533161271,Public Transportation Complement,403.156037223287,0,1,79,67,51,26,0,0,2,1,0.806303318357095,Office,Park & Ride,0.711368041113019,64.4139385102317,0.805996461055535,1,1,2,1.50310147693381,215.02516885748,1,1,0,1,1,1,0,1,1,Electric,Semi_Automatic,TPFT,Urban,Individual,Monthly,1,1,Doctorate,EU/EEA,Affinity,726
78bd0c0a94f88fcfdc78cbc7d4a54e81,2021-05-20,2021-12-20,2022-12-20,365,Private_Motor,Athena_Lite,30,Flight Attendant,757519,Divorced,1048.43831307024,Coupe,Nissan,15,29190.7142117706,Family Transport,67202.6243061934,1,1,30,42,7,6,0,0,0,2,0.62980459490791,Private Driveway,Carpark,0.00599109940230846,327.119390373817,0.754037587006863,1,1,0,2.95769471349195,276.07844740835,1,1,0,1,1,0,0,1,1,Electric,Manual,Comprehensive,Urban,Family,Monthly,1,1,Vocational,EU/EEA,Aggregator,727
d6ca750239a370bc2da876addb6fd2c9,2022-07-15,2023-02-13,2024-02-13,365,Private_Motor,Athena_Lite,27,Nurse,103479,Widowed,641.560500981574,Sedan,Vauxhall,8,88235.4013530553,Family Transport,19427.9764781696,0,1,27,65,7,13,0,0,3,4,0.957791338209063,Park & Ride,Private Driveway,0.620034584309906,618.341430407949,0.681369862242032,1,1,1,3.49252747744322,279.928809974891,1,0,0,1,1,0,1,0,1,Diesel,Manual,PIP,Rural,Family,Annually,1,1,Bachelors,International,Affinity,728
12152320d5d4a1c44b0e7875ec038323,2022-05-25,2022-08-03,2023-08-03,365,Private_Motor,Athena_Lite,40,Teacher,24538,Single,2101.010127174,SUV,Mercedes,8,25889.3148473224,Business,1329.53031187291,0,1,40,45,21,10,0,0,2,1,0.0159978920128196,Office,Private Driveway,0.498747524339706,928.902113392018,0.780859084845267,0,1,1,2.26963204646017,239.337750991074,1,1,0,1,0,1,0,1,1,Petrol,Manual,Comprehensive,Urban,Family,Annually,1,1,Masters,Full,Renewal,729
474fe466dccb4c4f4482b11a278ca227,2020-11-01,2021-06-27,2022-06-27,365,Private_Motor,Athena_Lite,78,Marketing Manager,192200,Separated,1011.27020971206,SUV,Vauxhall,5,73985.365905215,Business,77062.8024910723,1,1,78,99,2,51,1,0,1,1,0.470471583073959,On-Street,On-Street,0.581024719867855,106.842303056968,0.892962981246785,0,1,0,2.93390633095987,305.816976381114,1,0,0,1,0,1,0,0,1,Electric,Automatic,TPFT,SubUrban,Individual,Monthly,1,1,Bachelors,Full,Direct,730
db59ab77b796763a4561065f07fa84a0,2022-01-23,2022-05-20,2023-05-20,365,Private_Motor,Athena_Family,55,Doctor,56796,Civil Partnership,808.492198596304,Hatchback,Tesla,9,63371.4427131836,Family Transport,1155.58619916076,0,1,55,45,19,18,0,0,0,3,0.397130895173177,Park & Ride,Park & Ride,0.668783811386675,545.993667022325,0.76830670334611,1,1,2,2.30610945343506,269.774579157697,1,1,0,1,0,0,0,1,1,Electric,Manual,Comprehensive,Urban,Commercial,Monthly,1,1,Vocational,EU/EEA,Broker,731
a72b53b44487b61dc62052624fd78803,2022-08-27,2023-02-28,2024-02-28,365,Private_Motor,Athena_Lite,67,Electrician,151670,Married,1220.53446266314,SUV,Mercedes,8,21439.8835731634,Ride-Sharing,4404.35426052451,0,1,67,93,9,8,0,0,0,1,0.138709981692955,Residental Permit,Garage,0.923061767360196,300.778676125919,0.588338694415324,0,1,1,1.16241327626631,330.465670745094,1,0,1,1,1,1,0,1,1,Diesel,Automatic,TPFT,Urban,Family,Monthly,1,1,Vocational,International,Affinity,732
c73830f5202f0b169c88f3b90109e808,2021-02-19,2021-07-28,2022-07-28,365,Private_Motor,Athena_Gold,67,Engineer,130581,Separated,484.131264586196,Coupe,Vauxhall,4,17281.5249917817,Recreational,91418.5298797049,1,1,67,49,37,8,0,0,0,1,0.797213125042617,Garage,Park & Ride,0.634208874078468,66.2164968971629,0.920935077995299,2,1,0,2.95981058699545,232.507522047292,1,1,0,1,0,0,1,1,1,Electric,Semi_Automatic,TPO,Rural,Family,Monthly,1,1,Vocational,International,Aggregator,733
bece8ea9ddd7fbc360ae36e4876f13e8,2020-10-29,2021-07-24,2022-07-24,365,Private_Motor,Athena_Family,87,Graphic Designer,300604,Divorced,2259.17762117452,Hatchback,Tesla,5,23738.9670786352,Recreational,199456.494607013,1,1,87,83,48,26,1,0,3,0,0.645370895741507,Office,Residental Permit,0.994294733274728,883.400443943683,0.913432017255597,1,1,0,1.43050348118413,257.152094230215,1,1,0,1,1,0,1,0,1,Petrol,Automatic,Comprehensive,Urban,Family,Annually,1,1,ALevels,EU/EEA,Affinity,734
cadd2100e537c37d61e2c4988e5ab1c9,2021-09-02,2022-08-18,2023-08-18,365,Private_Motor,Athena_Gold,67,Flight Attendant,91924,Civil Partnership,2956.20070991257,Sedan,Subaru,12,33671.9533382349,Public Transportation Complement,13549.8002362229,0,1,67,47,41,25,1,0,5,0,0.679640587884933,Carpark,On-Street,0.492208689916879,872.140974614304,0.777064588065135,4,1,2,1.4992492654128,263.812662062611,1,1,1,1,0,1,1,1,1,Diesel,Semi_Automatic,Comprehensive,Urban,Commercial,Monthly,1,1,Bachelors,Full,Affinity,735
a0b96126a9fa90ec25ae197fa61c7357,2022-01-18,2022-04-13,2023-04-13,365,Private_Motor,Athena_Family,63,Barista,215207,Divorced,309.405395571109,SUV,BMW,6,15460.7639379555,Business,2469.20443173912,0,2,63,38,7,9,4,0,1,0,0.115089033031836,Garage,Park & Ride,0.382832693634555,758.481486445991,0.775892473439135,1,1,2,2.81975027546287,197.681191513183,1,0,1,1,1,0,0,0,1,Diesel,Semi_Automatic,Comprehensive,Urban,Family,Annually,1,1,Doctorate,International,Affinity,736
b8fc4e374fb3aa6a6226ebaa63962bc9,2020-08-09,2021-02-01,2022-02-01,365,Private_Motor,Athena_Family,25,Musician,165193,Single,4527.4420186691,SUV,Hyundai,13,48550.2660173322,Ride-Sharing,1031.69089288828,0,1,25,42,4,5,1,0,0,0,0.171757300850004,Office,Residental Permit,0.321994122583419,644.249122889713,0.739722263917599,1,1,1,1.48630051256623,247.349032799451,1,1,1,1,0,0,0,1,1,Electric,Manual,Comprehensive,Urban,Family,Annually,1,1,Bachelors,Full,Affinity,737
8633f9d836a6caeb5fda612f8bbb2ca3,2023-03-23,2023-06-18,2024-06-17,365,Private_Motor,Athena_Lite,44,Teacher,929796,Married,1985.80386334758,Hatchback,Nissan,15,20957.837134878,Daily Commute,15649.3266278372,0,1,44,73,23,50,2,0,0,0,0.330882897600532,Office,Residental Permit,0.97332076751627,683.688740213402,0.695006174753735,1,1,1,2.02219105930999,245.699104518163,1,1,0,1,1,0,0,1,1,Petrol,Automatic,TPFT,Urban,Individual,Monthly,1,1,Vocational,International,Aggregator,738
ec91fd324bf346a60fdd6dc59f9413b2,2022-06-20,2022-12-17,2023-12-17,365,Private_Motor,Athena_Lite,54,Police Officer,21113,Single,7424.17105651526,Hatchback,Volvo,11,43691.5081545251,Ride-Sharing,105372.974075708,0,1,54,54,8,28,1,0,0,1,0.060789990471676,Park & Ride,On-Street,0.927147511160001,252.956002419116,0.974286546399087,0,1,1,1.31276556721423,270.627960936769,1,0,1,1,0,0,1,1,1,Petrol,Semi_Automatic,PIP,SubUrban,Family,Monthly,1,1,ALevels,International,Bank,739
610b35db7ed913aa754cc680bb8fd6de,2022-07-29,2023-06-20,2024-06-19,365,Private_Motor,Athena_Lite,67,Sales Representative,347570,Single,2536.58707319396,SUV,Nissan,9,34559.7218287863,Business,56879.8456162239,1,1,67,92,15,3,1,0,2,0,0.972803317010403,Office,Residental Permit,0.348431179532781,934.485511083389,0.985917466950334,0,1,0,1.87143164186273,274.544073711504,1,0,0,1,0,0,1,1,1,Electric,Automatic,TPFT,Urban,Individual,Monthly,1,1,ALevels,Full,Renewal,740
06693d1b86e4da74f40beaf290a52ccb,2023-03-22,2023-06-13,2024-06-12,365,Private_Motor,Athena_Lite,63,Marketing Manager,21215,Widowed,5634.87444836106,Hatchback,Toyota,4,40973.568478502,Business,185852.196018381,1,1,63,54,31,15,0,0,0,2,0.134028499480337,Private Driveway,Garage,0.895331245614216,453.215811498463,0.870722537778899,0,1,0,1.75942944386043,277.508233375725,1,0,1,1,1,1,0,0,1,Electric,Semi_Automatic,Comprehensive,Urban,Family,Annually,1,1,Doctorate,Full,Renewal,741
7b0ea2936229c3dd826c15fd5eecb578,2022-10-11,2023-02-08,2024-02-08,365,Private_Motor,Athena_Lite,68,Farmer,38720,Single,2760.74669943967,SUV,Ford,12,22147.6620059636,Family Transport,2419.41310464506,1,2,68,70,35,47,0,3,0,0,0.241016644518822,Private Driveway,Carpark,0.26776888477616,671.807326196227,0.677013380033074,1,1,0,1.55164691526443,210.412720101427,1,1,0,1,1,0,1,1,1,Diesel,Semi_Automatic,TPO,Urban,Family,Annually,1,1,ALevels,International,Renewal,742
1ee18a17d78dcb2b61a5d149e08d0a49,2021-04-12,2021-09-29,2022-09-29,365,Private_Motor,Athena_Lite,32,Financial Analyst,96151,Widowed,1670.58410278393,SUV,Nissan,0,48446.1419323641,Ride-Sharing,9786.49060590818,1,1,32,55,4,8,1,0,0,2,0.69805805478245,Private Driveway,On-Street,0.0080409636721015,191.079340405064,0.955173404279663,0,1,0,1.31975066871382,265.630014862066,1,0,0,1,0,1,0,0,1,Diesel,Semi_Automatic,Comprehensive,Rural,Family,Monthly,1,1,Bachelors,International,Aggregator,743
9c83c6fa375610b16af87d59dfe9b2fd,2021-05-22,2021-11-30,2022-11-30,365,Private_Motor,Athena_Lite,35,Lawyer,329655,Divorced,1480.60188492323,Convertible,Kia,8,39135.9360705798,Public Transportation Complement,431.443082227953,0,2,35,79,9,32,0,1,2,0,0.386785188224167,Private Driveway,Private Driveway,0.727568842470646,130.809197293594,0.750523045017752,3,1,1,3.05211006163154,294.951674316098,1,0,1,1,1,1,0,0,1,Electric,Automatic,TPO,Urban,Family,Monthly,1,1,Vocational,EU/EEA,Renewal,744
975d16ef4b12edda442cb6c5b40b707f,2022-05-31,2022-09-04,2023-09-04,365,Private_Motor,Athena_Lite,57,Pharmacist,904619,Divorced,652.912636929208,SUV,Volvo,4,16159.9897356616,Daily Commute,65594.0550402844,1,1,57,26,23,5,0,0,4,2,0.475846689892933,Residental Permit,Garage,0.106711039319634,627.538475630572,0.876599110263426,1,1,0,1.9104117640527,342.555163243376,1,1,1,1,0,1,1,1,1,Electric,Automatic,PIP,Urban,Family,Annually,1,1,ALevels,EU/EEA,Direct,745
